sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity
2109,Ice Cream & Desserts,Bagrry's Fruit Fibre Muesli Mixed Fruit ,5.95,0,5,5.95,1000,f,1
2110,Ice Cream & Desserts,MTR Roasted Vermicelli ,1.05,0,4,1.05,850,f,850
2111,Ice Cream & Desserts,Maggi 2-Minute Instant Noodles - Masala,0.44,0,0,0.44,280,t,280
2112,Ice Cream & Desserts,"Kurkure Green Chutney, Rajasthani Style",0.2,0,0,0.2,90,t,90
2113,Ice Cream & Desserts,Kellogg's Chocos Combo Pack,0.6,6,0,0.56,156,t,156
2114,Ice Cream & Desserts,Kissan Mixed Fruit Jam ,1.55,0,0,1.55,500,t,500
2115,Ice Cream & Desserts,Lijjat Urad Papad,0.6,5,0,0.57,200,t,200
2116,Ice Cream & Desserts,Amul Cheese Spread Yummy Plain,0.85,0,0,0.85,200,t,200
2117,Ice Cream & Desserts,Mother's Recipe Ginger And Garlic Paste,0.5,24,0,0.38,200,t,200
2118,Ice Cream & Desserts,Maggi Magic Cubes Chicken,0.4,2,0,0.39,40,t,40
2119,Ice Cream & Desserts,Pedigree Puppy Chicken Chunks in Gravy ,0.35,2,0,0.34,70,t,70
2120,Ice Cream & Desserts,The Whole Truth Peanut Butter - Unsweetened & Crunchy,1.85,20,0,1.48,325,t,325
2121,Ice Cream & Desserts,Ching's Chow Mein Hakka Noodles Masala,0.1,0,0,0.1,20,t,20
2122,Ice Cream & Desserts,Safal Frozen Mixed Vegetables,0.6,5,0,0.57,500,t,500
2123,Ice Cream & Desserts,Safal Frozen Corn,0.41,4,0,0.39,200,t,200
2124,Ice Cream & Desserts,Amul Cheese Spread Spicy Garlic,0.85,3,0,0.82,200,t,200
2125,Ice Cream & Desserts,Ching's Secret Veg Hakka Noodles,1.07,0,0,1.07,600,t,600
2126,Ice Cream & Desserts,Saffola Oats 100 % Natural,0.15,0,0,0.15,38,t,38
2127,Ice Cream & Desserts,Lijjat Moong Papad,0.6,5,0,0.57,200,t,200
2128,Ice Cream & Desserts,Mothers Recipe Papad - Sabudana With Rock Salt,0.31,9,0,0.28,70,t,70
2129,Ice Cream & Desserts,Maggi Chilly Chow Cuppa Noodles,0.5,0,0,0.5,70,t,70
2130,Ice Cream & Desserts,Veeba Favourites Eggless Burger Mayonnaise,0.69,8,0,0.63,250,t,250
2131,Ice Cream & Desserts,Sunfeast Yippee! Magic Masala Noodles,0.48,6,0,0.45,240,t,240
2133,Ice Cream & Desserts,Kelloggs Corn Flakes With Real Strawberry Pure,2.65,10,0,2.36,575,t,575
2134,Ice Cream & Desserts,Mother's Recipe Potato Papad,0.31,9,0,0.28,70,t,75
2135,Ice Cream & Desserts,Mothers Recipe Rice Papad Ajwain,0.24,0,0,0.24,75,t,75
2136,Ice Cream & Desserts,Chef's Basket Durum Wheat Penne Pasta,1.6,50,0,0.8,500,t,500
2137,Ice Cream & Desserts,Dabur Hommade - Imli Sauce Saunth,0.2,10,0,0.18,100,t,100
2138,Ice Cream & Desserts,Zorabian Chicken Kheema Parathas,1.9,0,0,1.9,300,t,300
2139,Ice Cream & Desserts,Sunfeast Pasta Treat Pack of Tomato Cheese,0.28,17,0,0.23,65,t,65
2140,Ice Cream & Desserts,Safal Frozen - Sweet Corn,1.6,5,0,1.52,1000,t,1
2141,Ice Cream & Desserts,MTR Vegetable Upma,0.25,0,0,0.25,60,t,60
2142,Ice Cream & Desserts,Del Monte Original Blend Tomato Ketchup Pouch,1.2,7,0,1.11,950,t,950
2143,Ice Cream & Desserts,Del Monte Natural Vinegar ,0.55,3,0,0.53,180,t,180
2144,Ice Cream & Desserts,Del Monte Eggless Mayo,1.35,6,0,1.26,500,t,500
2145,Ice Cream & Desserts,ITC Master Chef Cheesy Corn Triangles,1.6,5,0,1.52,320,t,320
2146,Ice Cream & Desserts,Mother's Recipe Mixed Pickle ,1.15,4,0,1.1,400,t,400
2147,Ice Cream & Desserts,Godrej Yummiez Chicken Breakfast Salami,1.5,4,0,1.43,250,t,250
2148,Ice Cream & Desserts,Hershey's Cocoa + Almond Spread,2.95,9,0,2.66,350,t,350
2149,Ice Cream & Desserts,Maggi Special Masala Spicy Yummy Noodles,0.72,0,0,0.72,280,t,280
2150,Ice Cream & Desserts,Del Monte Schezwan Sauce,0.55,0,0,0.55,190,t,190
2151,Ice Cream & Desserts,Yummiez Green Peas,1.35,0,0,1.35,500,t,500
2152,Ice Cream & Desserts,Yummiez Green Peas,2.5,0,0,2.5,1000,t,1
2153,Ice Cream & Desserts,Yummiez American Sweet Corn,0.85,0,0,0.85,400,t,400
2154,Ice Cream & Desserts,Dr Oetker Cucumber & Carrot Sandwich Spread Veg,0.79,0,0,0.79,250,t,250
2155,Ice Cream & Desserts,Del Monte Pitted Green Olives,2.5,0,0,2.5,450,t,450
2156,Chocolates & Candies,Maggi 2 Minute Masala Noodles,0.12,0,6,0.12,70,f,70
2157,Chocolates & Candies,iD Idli & Dosa Batter ,0.8,15,6,0.68,1000,f,1
2158,Chocolates & Candies,iD Malabar Parota ,0.8,10,4,0.72,400,f,400
2159,Chocolates & Candies,iD Wheat Lachha Paratha,0.8,12,6,0.7,400,f,400
2160,Chocolates & Candies,McCain Aloo Tikki,1.1,4,6,1.05,400,f,400
2161,Chocolates & Candies,McCain Smiles Cripsy Happy Potatoes,1.2,5,6,1.14,415,f,415
2132,Ice Cream & Desserts,Top Ramen Masala,0.91,9,0,0.82,560,t,560
2162,Chocolates & Candies,McCain Veggie Burger Patty,1.15,3,6,1.11,360,f,360
2163,Chocolates & Candies,McCain Veggie Fingers,1.17,5,6,1.11,400,f,400
2164,Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,0.18,5,6,0.17,100,f,100
2165,Chocolates & Candies,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,0.35,2,2,0.34,85,f,85
2166,Chocolates & Candies,McCain Chilli Garlic Potato Bites Crunchy Potato Nuggets,1.25,5,1,1.18,420,f,420
2167,Chocolates & Candies,Ching's Secret Instant Hot Garlic Noodles,0.15,0,3,0.15,60,f,60
2168,Chocolates & Candies,Veeba Eggless Mayonnaise,0.79,11,5,0.7,250,f,250
2169,Chocolates & Candies,Ching's Secret Instant Schezwan Noodles,0.15,0,6,0.15,60,f,60
2170,Chocolates & Candies,Veeba Pasta And Pizza Sauce,0.75,13,5,0.65,280,f,280
2171,Chocolates & Candies,Top Ramen  Noodles Curry Veg Pouch,0.2,0,1,0.2,70,f,70
2172,Chocolates & Candies,Saffola Veggie Twist Masala Oats,0.15,0,6,0.15,38,f,38
2173,Chocolates & Candies,Unibic Almond & Oats Protein Bar,0.4,17,4,0.33,30,f,30
2174,Chocolates & Candies,Quaker Oats,0.79,0,2,0.79,400,f,400
2175,Chocolates & Candies,Amul Delicious Fat Spread - Cholesterol Free,0.88,2,2,0.86,500,f,500
2176,Chocolates & Candies,McCain French Fries,1.2,5,1,1.14,420,f,420
2177,Chocolates & Candies,Ching's Secret Manchow Instant Soup,0.1,0,1,0.1,15,f,15
2178,Chocolates & Candies,McCain Potato Cheese Shotz,1.3,4,6,1.24,250,f,250
2179,Chocolates & Candies,McCain Masala - Fries,1.2,5,3,1.14,375,f,375
2180,Chocolates & Candies,Ching's Secret Schezwan Fried Rice Masala,0.15,0,6,0.15,20,f,20
2181,Chocolates & Candies,McCain New Mini Samosa with Cheese Pizza Style Filling,1.2,1,3,1.18,240,f,240
2182,Chocolates & Candies,McCain Chilli Cheesy Nuggets,1.3,4,1,1.24,250,f,250
2183,Chocolates & Candies,"Whiskas Adult (+1 Year) Dry Cat Food, Ocean Fish Flavour",4.3,10,6,3.87,1200,f,1
2184,Chocolates & Candies,Chings Instant Soup - Hot & Sour,0.1,0,1,0.1,15,f,15
2185,Chocolates & Candies,Amul Spray Infant Milk Food,1.97,2,6,1.93,500,f,500
2186,Chocolates & Candies,McCain Smiles - Pudina Chatka,1.2,5,3,1.14,375,f,375
2187,Chocolates & Candies,McCain French Fries Crisp & Delicious,1.75,4,3,1.67,750,f,750
2188,Chocolates & Candies,Ferrero Nutella Hazelnut Spread,2.2,5,2,2.07,180,f,180
2189,Chocolates & Candies,Lijjat Garlic Papad,0.6,5,5,0.57,200,f,200
2190,Chocolates & Candies,Switz Samosa Dough Sheets,0.9,4,6,0.86,50,f,50
2191,Chocolates & Candies,Amul Cheese Spread Creamy,0.85,5,6,0.8,180,f,180
2192,Chocolates & Candies,Maggi Imli Sauce Pichkoo,0.22,0,6,0.22,90,f,90
2193,Chocolates & Candies,Whiskas Kitten (2-12 months) Dry Cat Food Food Ocean Fish,3.85,9,5,3.47,1100,f,1100
2194,Chocolates & Candies,Chings Instant Soup - Sweet Corn Veg,0.1,0,2,0.1,15,f,15
2195,Chocolates & Candies,Whiskas Wet  Meal (Kitten - Cat Food)  Chicken in Gravy,0.35,5,2,0.33,85,f,85
2196,Chocolates & Candies,McCain Crazy Fries Masala MixHot 'n' Tangy,1.2,5,6,1.14,400,f,400
2197,Chocolates & Candies,The Whole Truth Double Cocoa Protein Bar No Sugar,1,10,6,0.9,52,f,52
2198,Chocolates & Candies,Amul Happy Treats French Fries,0.68,4,1,0.65,425,f,425
2199,Chocolates & Candies,Ferrero Nutella Hazeulnut Spread,3.8,6,5,3.57,350,f,350
2200,Chocolates & Candies,Veeba Chipolte Southwest Dressing,1.61,7,4,1.49,300,f,300
2201,Chocolates & Candies,Ching's Secret Manchow Noodles Instant Soup,0.15,0,6,0.15,20,f,20
2202,Chocolates & Candies,Yoga Bar Breakfast Protein Bar - Blueberry Pie,0.5,12,1,0.44,50,f,50
2203,Chocolates & Candies,Quaker Oats,1.99,7,6,1.84,1000,f,1
2204,Chocolates & Candies,The Whole Truth Mini Protein Bar - Coconut Cocoa No Added Sugar,0.55,25,6,0.41,27,f,27
2205,Chocolates & Candies,Switz Spring Roll Dough Sheets,0.9,4,6,0.86,1160,f,20
2206,Chocolates & Candies,Unibic Fruit & Nut Real Cranberries & Almonds Protein Bar,0.4,17,6,0.33,30,f,30
2207,Chocolates & Candies,Ching's Secret Tomato Instant Soup,0.1,0,1,0.1,16,f,15
2208,Chocolates & Candies,Chef's Basket Durum Wheat Elbow Pasta,1.6,50,6,0.8,500,f,500
2209,Chocolates & Candies,Sunfeast Yippee! Mood Masala Noodles,0.6,28,3,0.43,260,f,260
2210,Chocolates & Candies,MTR Breakfast Khatta Meetha Poha Mix,0.25,20,6,0.2,60,f,60
2211,Chocolates & Candies,Kellogg's Crunchy Fruit & Nut Breakfast Cereals Muesli,4.45,9,6,4.01,750,f,750
2212,Chocolates & Candies,Ching's Secret Chilli Vinegar,0.5,0,4,0.5,170,f,170
2213,Chocolates & Candies,Ching's Red Chilli Sauce,0.55,0,6,0.55,200,f,200
2214,Chocolates & Candies,Amul Lite Spread,0.4,2,5,0.39,100,f,100
2215,Chocolates & Candies,Borges Durum Wheat Fusilli Pasta ,2.5,0,3,2.5,500,f,500
2216,Chocolates & Candies,The Whole Truth Cranberry Mini Protein Bar No Sugar,0.55,20,6,0.44,27,f,27
2217,Chocolates & Candies,The Whole Truth Mini Protein Bar - Coffee Cocoa No Added Sugar,0.55,20,6,0.44,27,f,27
2218,Chocolates & Candies,Maggi Hot & Sweet Tomato Chilli Sauce,1.15,0,1,1.15,500,f,500
2219,Chocolates & Candies,Sunfeast YiPPee! Noodles - Magic Masala,0.96,5,4,0.91,540,f,540
2220,Chocolates & Candies,Chef's Basket Durum Wheat Fusilli Pasta,1.6,50,6,0.8,500,f,500
2221,Chocolates & Candies,Top Ramen Chicken Noodles,0.6,10,1,0.54,280,f,280
2222,Chocolates & Candies,Veeba Cheese and Chilli Sandwich Spread,0.89,11,6,0.79,275,f,275
2223,Chocolates & Candies,Ching’s Secret Chowmein Hakka Noodles Masala ,0.44,0,2,0.44,60,f,60
2224,Chocolates & Candies,Safal Frozen - Mixed Vegetables,1.1,4,2,1.05,1000,f,1
2226,Chocolates & Candies,Ching's Manchurian Instant Noodles,0.15,0,5,0.15,60,f,60
2227,Chocolates & Candies,The Whole Truth Peanut Cocoa Mini Protein Bar No Sugar ,0.55,25,6,0.41,27,f,27
2228,Chocolates & Candies,Gits Pav Bhaji Ready to Eat,1.1,22,6,0.85,300,f,300
2229,Chocolates & Candies,McCain New Mini Samosa with Cheese Corn Style Filling,1.2,1,2,1.18,240,f,240
2230,Chocolates & Candies,Lijjat Udad Mini Papad,0.6,6,6,0.56,200,f,200
2231,Chocolates & Candies,McCain Herb & Garlic Crazy Fries Masala Mix ,1.2,5,5,1.14,400,f,400
2232,Chocolates & Candies,Yoga Bar Multigrain Energy Bar Nuts And Seeds,0.4,12,4,0.35,38,f,38
2233,Chocolates & Candies,"Ching''s Secret Sauce, Green Chilli",0.55,0,5,0.55,190,f,190
2234,Chocolates & Candies,Veeba Pizza Topping,0.75,6,4,0.7,280,f,280
2235,Chocolates & Candies,Switz Paratha Puff,1.1,4,6,1.05,400,f,400
2236,Chocolates & Candies,"New Kellogg''s Muesli with 21% Fruit, Nut & Seeds",3.25,6,6,3.05,500,f,500
2237,Chocolates & Candies,The Whole Truth Double Cocoa Mini Protein Bar No Sugar,0.55,20,5,0.44,27,f,27
2238,Chocolates & Candies,Sunfeast Yippee Tricolor Pasta Seasoning,0.28,17,1,0.23,65,f,65
2239,Chocolates & Candies,Wingreens Cheesy Chipotle Sauce,0.99,49,1,0.5,130,f,130
2240,Chocolates & Candies,Maggi Rich Tomato Ketchup,1.05,4,2,1,500,f,500
2241,Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Creamy,2.35,25,6,1.74,325,f,325
2242,Chocolates & Candies,Godrej Yummiez Chicken Nuggets,3.25,9,1,2.93,500,f,500
2243,Chocolates & Candies,Go Cheese  Spread Plain,0.99,5,6,0.94,200,f,200
2244,Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,1.75,9,6,1.58,300,f,300
2245,Chocolates & Candies,The Whole Truth Vegan Almond Choco Fudge Energy Bar No Sugar,0.6,20,6,0.48,40,f,40
2246,Chocolates & Candies,Prasuma Vegetable Momos,2.7,0,5,2.7,24,f,24
2247,Chocolates & Candies,MTR Upma,0.5,10,6,0.45,160,f,160
2248,Chocolates & Candies,Ching's Schezwan Masala Instant Noodles,0.6,0,1,0.6,240,f,240
2249,Chocolates & Candies,The Whole Truth Cranberry Protein Bar No Sugar,1,26,6,0.74,52,f,52
2250,Chocolates & Candies,Saffola Yummy Masala Noodles ,0.2,0,2,0.2,46,f,46
2251,Chocolates & Candies,Veeba English Mustard,0.74,6,2,0.69,300,f,300
2252,Chocolates & Candies,Dabur Hommade Tamarind Paste,0.48,6,6,0.45,200,f,200
2253,Chocolates & Candies,Yoga Bar Breakfast Muesli - Almond Caramel (No Added Sugar),3.25,4,6,3.09,400,f,400
2254,Chocolates & Candies,The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar,0.55,25,6,0.41,27,f,27
2255,Chocolates & Candies,ITC Master Chef Crispy Chicken Fries ,1.7,4,3,1.62,280,f,280
2256,Chocolates & Candies,Kelloggs Corn Flakes,0.99,13,6,0.86,250,f,250
2257,Chocolates & Candies,Nissin Cup Noodles Tangy Tomato,0.5,10,2,0.45,70,f,70
2258,Chocolates & Candies,Smith & Jones White Pasta Sauce Mix,0.4,0,3,0.4,46,f,46
2259,Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,0.28,10,1,0.25,65,f,65
2260,Chocolates & Candies,Mothers Recipe Tamrind Date Chutney ,0.55,9,2,0.5,200,f,200
2261,Chocolates & Candies,Veeba Mint Mayonnaise,1.69,8,4,1.55,300,f,300
2262,Chocolates & Candies,Mccain Emotibites - Crispy Happy Potato Snack,1.3,0,6,1.29,415,f,415
2263,Chocolates & Candies,The Whole Truth Energy Bar Choco Cranberry Fudge,0.6,26,6,0.44,40,f,40
2264,Chocolates & Candies,Godrej Yummiez Chicken Lucknowi Seekh Kebab,2.6,10,4,2.34,400,f,400
2265,Chocolates & Candies,Prasuma Vegetable Momos,1.5,0,5,1.5,580,f,10
2266,Chocolates & Candies,Mother's Recipe Mixed Pickle,0.85,9,2,0.77,300,f,300
2267,Chocolates & Candies,Sunfeast Yippee! Pasta Treat - Sour Cream Onion,0.28,17,3,0.23,65,f,65
2268,Chocolates & Candies,The Whole Truth Peanut Cocoa Protein Bar No Sugar,1,26,6,0.74,52,f,52
2269,Chocolates & Candies,Yoga Bar Breakfast Muesli - Chocolate & Cranberry ,3.25,4,6,3.09,400,f,400
2270,Chocolates & Candies,Sunfeast YiPPee! Magic Masala Noodles,0.7,10,3,0.63,405,f,405
2271,Chocolates & Candies,Veeba Sweet Onion Sauce,1.41,14,4,1.21,350,f,350
2272,Chocolates & Candies,Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy,0.49,8,6,0.45,200,f,200
2273,Chocolates & Candies,Mother's Recipe Tamarind Paste,0.5,2,6,0.49,200,f,200
2274,Chocolates & Candies,Yogabar No Added Sugar Protein Bar Brownie,1.25,15,4,1.06,60,f,60
2275,Chocolates & Candies,Bambino Popular Vermicelli ,0.4,2,3,0.39,400,f,400
2276,Chocolates & Candies,Ching's Secret Mix Veg Instant Soup,0.1,0,3,0.1,15,f,15
2277,Chocolates & Candies,Mother's Recipe Pickle - Red Stuffed Chilli,1.45,11,3,1.29,400,f,400
2278,Chocolates & Candies,Kellogg's No Added Sugar Muesli,3.35,11,6,2.98,500,f,500
2279,Chocolates & Candies,Veeba Salsa Dip,1.19,6,6,1.11,360,f,360
2280,Chocolates & Candies,Veeba Thousand Island Dressing,1.49,8,6,1.37,300,f,300
2281,Chocolates & Candies,Baggry's Crunchy Muesli Almond Raisins & Honey,1.3,0,5,1.3,200,f,200
2282,Chocolates & Candies,Knorr Chinese Hot And Sour Veg Soup,0.55,3,1,0.53,43,f,43
2283,Chocolates & Candies,Go Cheese Spread - Garlic,0.99,5,6,0.94,200,f,200
2284,Chocolates & Candies,The Whole Truth Peanut Butter With Dates - Creamy No Sugar,2.15,9,6,1.94,325,f,325
2285,Chocolates & Candies,Zorabian Chicken Smoked Ham,2.05,5,1,1.94,250,f,250
2286,Chocolates & Candies,Kissan Pineapple Jam,1.65,9,1,1.49,500,f,500
2287,Chocolates & Candies,Smith & Jones Masala Noodles,0.89,0,5,0.89,480,f,480
2288,Chocolates & Candies,Nestle Nestle Nan Pro Follow-Up Formula,6.5,0,6,6.5,400,f,400
2289,Chocolates & Candies,Sunfeast Yippee! Power Up Atta Noodles,0.96,15,6,0.81,280,f,280
2290,Chocolates & Candies,McCain Super Wedges,1.2,7,6,1.11,400,f,400
2291,Chocolates & Candies,"Kellogg''s Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",3.3,10,1,2.94,450,f,450
2292,Chocolates & Candies,Kellogg's Chocos,1.3,10,6,1.17,250,f,250
2293,Chocolates & Candies,Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle,0.32,0,3,0.32,150,f,150
2294,Chocolates & Candies,The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar,0.6,20,6,0.48,40,f,40
2295,Chocolates & Candies,Saffola Veggie Twist Masala Oats,1.95,12,2,1.71,500,f,500
2296,Chocolates & Candies,ITC Master Chef Classic Aloo Tikki,0.8,10,3,0.72,320,f,320
2297,Chocolates & Candies,Smith & Jones Pink Pasta Sauce Mix,0.4,0,4,0.4,46,f,46
2298,Chocolates & Candies,Wingreens Farms Chipotle Dip,2,25,1,1.5,180,f,180
2299,Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,5.5,5,3,5.2,1000,f,1
2300,Chocolates & Candies,Kellogg's Crunchy Granola Chocolate & Almonds,3.3,10,3,2.94,450,f,450
2301,Chocolates & Candies,Cornitos Cornitos Taco Shells - 6 Inches,1.6,20,4,1.28,180,f,180
2302,Chocolates & Candies,Ching's Secret Singapore Curry Instant Noodles,0.15,0,3,0.15,60,f,60
2303,Chocolates & Candies,Mother's Recipe Pickle - Mango,1.25,9,6,1.13,400,f,500
2304,Chocolates & Candies,Godrej Yummiez Chilli Chicken Sausages ,1.6,10,3,1.44,250,f,250
2305,Chocolates & Candies,Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ,1.75,20,6,1.4,180,f,180
2306,Chocolates & Candies,Maggi Hot & Sweet - Tomato Chilli Sauce,1.7,10,1,1.53,1000,f,1
2307,Chocolates & Candies,Ching's Secret Asian Hot Instant Soup,0.15,0,3,0.15,15,f,15
2308,Chocolates & Candies,Kellogg’s Chocos Protein And Fibre Of 1 Roti,4.99,11,6,4.44,1200,f,1
2309,Chocolates & Candies,Mother's Recipe Pickle - Mango,1.49,26,4,1.09,500,f,500
2310,Chocolates & Candies,Chings Secret Manchurian Instant Noodle,0.6,0,6,0.6,240,f,240
2311,Chocolates & Candies,Kellogg's Original Corn Flakes,3.1,6,6,2.9,875,f,875
2312,Chocolates & Candies,Ching's Singapore Curry Instant Noodles,0.6,0,4,0.6,240,f,240
2313,Chocolates & Candies,Kellogg's Almonds And Cranberries Granola,3.3,6,6,3.1,460,f,460
2314,Chocolates & Candies,Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years,2.92,0,6,2.92,300,f,300
2315,Chocolates & Candies,MTR 3 Minute Breakfast - Magic Masala Upma,0.25,0,6,0.25,60,f,60
2316,Chocolates & Candies,Smith & Jones Masala Noodles,0.68,10,5,0.61,360,f,360
2317,Chocolates & Candies,"Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",0.55,0,6,0.55,53,f,53
2318,Chocolates & Candies,Godrej Yummiez Chicken Punjabi Tikka ,2.95,9,6,2.66,360,f,360
2319,Chocolates & Candies,Kellogg's Corn Flakes,4.25,9,1,3.83,1000,f,1
2320,Chocolates & Candies,Kelloggs Chocos,1.7,5,4,1.6,385,f,385
2321,Chocolates & Candies,Pedigree Puppy Dry Dog Food Food Chicken & Milk,2.9,20,6,2.32,1200,f,1200
2322,Chocolates & Candies,Ching's Secret Lemon Coriander Instant Soup,0.15,0,5,0.15,15,f,15
2323,Chocolates & Candies,Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit,2.61,0,6,2.61,300,f,300
2324,Chocolates & Candies,Kelloggs Chocos - Moons & Stars,6.6,40,4,3.96,1200,f,1
2325,Chocolates & Candies,ITC Master Chef Chicken Galouti Kebab,1.7,4,2,1.62,210,f,210
2326,Chocolates & Candies,Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened,2.29,10,6,2.06,400,f,400
2327,Chocolates & Candies,Kitchens Of India Palak Paneer,1.3,30,6,0.91,285,f,285
2328,Chocolates & Candies,Kelloggs Chocos Fills Double Chocolat,0.99,11,6,0.88,175,f,175
2329,Chocolates & Candies,Soulfull Ragi Bites Choco Fills,1.69,5,4,1.6,250,f,250
2330,Chocolates & Candies,Figaro Sliced Black Olive ,1.79,0,6,1.79,450,f,450
2331,Chocolates & Candies,Veeba Barbeque Sauce,1.49,8,6,1.37,330,f,330
2332,Chocolates & Candies,The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar,0.6,20,6,0.48,40,f,40
2333,Chocolates & Candies,"The Whole Truth - Nuts, Fruits & Seeds Muesli",3.25,20,6,2.6,350,f,350
2334,Chocolates & Candies,Pantai Green Curry Paste,1.5,14,5,1.28,114,f,114
2335,Chocolates & Candies,Kelloggs Special K,2.1,8,5,1.92,435,f,435
2336,Chocolates & Candies,Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip,2.8,50,5,1.4,175,f,175
2337,Chocolates & Candies,Mother's Recipe Madras Appalam,0.5,10,6,0.45,100,f,100
2338,Chocolates & Candies,Top Ramen Masala Oat Masala,0.8,10,6,0.72,280,f,280
2339,Chocolates & Candies,Saffola Everyday Peppy Tomato Masala Oats,1.95,12,6,1.71,500,f,500
2340,Chocolates & Candies,"Ching''s Secret Instant Noodles, Hot Garlic",0.6,0,4,0.6,240,f,240
2341,Chocolates & Candies,Kitchens Of India Chicken Chettinad,2,30,1,1.4,285,f,285
2342,Chocolates & Candies,Nestle Cerelac Wheat - Stage 1,1.9,0,6,1.9,300,f,300
2343,Chocolates & Candies,Sumeru Aloo Paratha,1.19,5,6,1.13,400,f,400
2344,Chocolates & Candies,ITC Master Chef Veggie Pizza Pocket,1.7,4,4,1.62,340,f,340
2345,Chocolates & Candies,Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip,0.6,15,1,0.51,70,f,70
2346,Chocolates & Candies,Ching's Secret Manchow Soup,0.55,0,3,0.55,55,f,55
2347,Chocolates & Candies,Veeba Carrot & Cucumber Sandwich Spread,0.85,10,6,0.76,250,f,250
2348,Chocolates & Candies,Kellogg's Real Almond & Honey Corn Flakes,3.7,12,3,3.24,650,f,650
2349,Chocolates & Candies,Kitchens Of India Mughlai Paneer,1.6,30,4,1.12,285,f,285
2350,Chocolates & Candies,Ching's Secret Just Soak - Veg Hakka Noodles,0.3,0,5,0.3,150,f,150
2351,Chocolates & Candies,Ching's Secret Chowmein Hakka Noodles Masala,0.6,10,2,0.54,100,f,100
2352,Chocolates & Candies,The Whole Truth Dark Chocolate Peanut Butter - Crunchy,2.35,20,5,1.88,325,f,325
2353,Chocolates & Candies,Mother's Recipe Bhel Puri Chutney,0.55,9,4,0.5,200,f,200
2354,Chocolates & Candies,Kelloggs Chocos Moon & Stars,3.3,10,6,2.94,680,f,680
2355,Chocolates & Candies,Mother's Recipe Lime Pickle ,1.2,5,1,1.14,400,f,400
2356,Chocolates & Candies,Kitchens of India Dal Makhani,1.1,30,2,0.77,285,f,285
2357,Chocolates & Candies,Pantai Light Soy Sauce,2.75,14,5,2.34,200,f,200
2358,Chocolates & Candies,Ching's Secret Sweet Corn Soup,0.55,0,6,0.55,55,f,55
2359,Chocolates & Candies,"Top Ramen Noodles, Atta",0.8,0,1,0.8,280,f,280
2360,Chocolates & Candies,Cantina Tortilla Dip Sauce Sour Creamy Tex Mex,2.25,15,5,1.91,190,f,190
2361,Chocolates & Candies,Dabur Hommade - Rajasthan Ki Garlic Chutne,0.65,6,6,0.61,200,f,200
2362,Chocolates & Candies,MTR Seviyan Vermicelli ,0.42,0,2,0.42,400,f,400
2363,Chocolates & Candies,Pantai Oyster Sauce,2.75,14,4,2.34,200,f,200
2364,Chocolates & Candies,Go Cheese Spread - Four Pepper (Soft & Creamy),0.99,5,6,0.94,200,f,200
2365,Chocolates & Candies,MTR Ready To Eat Paneer Butter Masala,1.35,9,2,1.22,300,f,300
2366,Chocolates & Candies,Nestle Lactogen Stage 2 Follow-up Formula Powder,3.4,0,2,3.4,400,f,400
2367,Chocolates & Candies,Kellogg's Crunchy Bites Chocos,1.9,10,6,1.71,375,f,375
2368,Chocolates & Candies,Veeba Hot Sweet Tomato Chilli Sauce,1.04,20,3,0.83,500,f,500
2369,Chocolates & Candies,Borges Durum Wheat Pasta Superior Quality,2.5,40,6,1.49,500,f,500
2370,Chocolates & Candies,Funfoods Peanut Butter Crunchy,1.69,7,1,1.56,400,f,400
2371,Chocolates & Candies,Pantai Red Curry Paste,0.6,0,4,0.6,50,f,50
2372,Chocolates & Candies,ITC Master Chef Chicken Seekh Kabab,3.25,0,6,3.25,500,f,500
2373,Chocolates & Candies,Del Monte Pizza & Pasta Sauce Spout Pack,0.99,0,3,0.99,400,f,400
2374,Chocolates & Candies,Pantai Sriracha Red Chilli Sauce,2.25,15,6,1.91,200,f,200
2375,Chocolates & Candies,Hershey's Cocoa Spread,2.95,0,3,2.95,350,f,350
2376,Chocolates & Candies,Maggi Ghee Tadka Upma Express Pouch,0.25,0,6,0.25,65,f,65
